DebateId1,DebateId2,positionA,positionB,testedPosition,candidate1Model,candidate2Model,candidateStarting,Judge 1 (gemma-4-31b-it) winner,Judge 1 (gemma-4-31b-it) confidence,Judge 2 (qwen3-30b-a3b-instruct-2507) winner,Judge 2 (qwen3-30b-a3b-instruct-2507) confidence,Judge 3 (glm-4.7) winner,Judge 3 (glm-4.7) confidence
161,163,"Nations should prioritize centralized nuclear fission because it provides high-density, weather-independent baseload power that requires minimal land footprint compared to alternative energies.","Nations should prioritize decentralized renewable microgrids because they deploy rapidly, eliminate catastrophic meltdown liabilities, avoid long-term toxic waste management, and democratize grid resilience.",B,gemma-4-31b-it,meta-llama-3.1-8b-instruct,no,gemma-4-31b-it,1.00,gemma-4-31b-it,0.95,gemma-4-31b-it,0.75
162,164,"Nations should prioritize centralized nuclear fission because it provides high-density, weather-independent baseload power that requires minimal land footprint compared to alternative energies.","Nations should prioritize decentralized renewable microgrids because they deploy rapidly, eliminate catastrophic meltdown liabilities, avoid long-term toxic waste management, and democratize grid resilience.",A,meta-llama-3.1-8b-instruct,gemma-4-31b-it,no,gemma-4-31b-it,1.00,meta-llama-3.1-8b-instruct,0.95,gemma-4-31b-it,0.60
162,164,"Nations should prioritize centralized nuclear fission because it provides high-density, weather-independent baseload power that requires minimal land footprint compared to alternative energies.","Nations should prioritize decentralized renewable microgrids because they deploy rapidly, eliminate catastrophic meltdown liabilities, avoid long-term toxic waste management, and democratize grid resilience.",B,gemma-4-31b-it,meta-llama-3.1-8b-instruct,yes,gemma-4-31b-it,1.00,gemma-4-31b-it,0.95,gemma-4-31b-it,0.85
163,161,"Nations should prioritize centralized nuclear fission because it provides high-density, weather-independent baseload power that requires minimal land footprint compared to alternative energies.","Nations should prioritize decentralized renewable microgrids because they deploy rapidly, eliminate catastrophic meltdown liabilities, avoid long-term toxic waste management, and democratize grid resilience.",A,gemma-4-31b-it,meta-llama-3.1-8b-instruct,yes,gemma-4-31b-it,1.00,gemma-4-31b-it,0.95,gemma-4-31b-it,0.85
163,161,"Nations should prioritize centralized nuclear fission because it provides high-density, weather-independent baseload power that requires minimal land footprint compared to alternative energies.","Nations should prioritize decentralized renewable microgrids because they deploy rapidly, eliminate catastrophic meltdown liabilities, avoid long-term toxic waste management, and democratize grid resilience.",B,meta-llama-3.1-8b-instruct,gemma-4-31b-it,no,gemma-4-31b-it,1.00,meta-llama-3.1-8b-instruct,0.95,meta-llama-3.1-8b-instruct,0.75
164,162,"Nations should prioritize centralized nuclear fission because it provides high-density, weather-independent baseload power that requires minimal land footprint compared to alternative energies.","Nations should prioritize decentralized renewable microgrids because they deploy rapidly, eliminate catastrophic meltdown liabilities, avoid long-term toxic waste management, and democratize grid resilience.",A,gemma-4-31b-it,meta-llama-3.1-8b-instruct,no,gemma-4-31b-it,1.00,gemma-4-31b-it,0.95,gemma-4-31b-it,0.85
164,162,"Nations should prioritize centralized nuclear fission because it provides high-density, weather-independent baseload power that requires minimal land footprint compared to alternative energies.","Nations should prioritize decentralized renewable microgrids because they deploy rapidly, eliminate catastrophic meltdown liabilities, avoid long-term toxic waste management, and democratize grid resilience.",B,meta-llama-3.1-8b-instruct,gemma-4-31b-it,yes,gemma-4-31b-it,0.85,gemma-4-31b-it,0.95,meta-llama-3.1-8b-instruct,0.60
165,167,"Nations should prioritize centralized nuclear fission because it provides high-density, weather-independent baseload power that requires minimal land footprint compared to alternative energies.","Nations should prioritize decentralized renewable microgrids because they deploy rapidly, eliminate catastrophic meltdown liabilities, avoid long-term toxic waste management, and democratize grid resilience.",A,qwen3-30b-a3b-instruct-2507,gemma-4-31b-it,yes,gemma-4-31b-it,0.85,qwen3-30b-a3b-instruct-2507,0.95,qwen3-30b-a3b-instruct-2507,0.75
165,167,"Nations should prioritize centralized nuclear fission because it provides high-density, weather-independent baseload power that requires minimal land footprint compared to alternative energies.","Nations should prioritize decentralized renewable microgrids because they deploy rapidly, eliminate catastrophic meltdown liabilities, avoid long-term toxic waste management, and democratize grid resilience.",B,gemma-4-31b-it,qwen3-30b-a3b-instruct-2507,no,gemma-4-31b-it,0.85,gemma-4-31b-it,0.95,gemma-4-31b-it,0.75
166,168,"Nations should prioritize centralized nuclear fission because it provides high-density, weather-independent baseload power that requires minimal land footprint compared to alternative energies.","Nations should prioritize decentralized renewable microgrids because they deploy rapidly, eliminate catastrophic meltdown liabilities, avoid long-term toxic waste management, and democratize grid resilience.",A,qwen3-30b-a3b-instruct-2507,gemma-4-31b-it,no,gemma-4-31b-it,0.85,qwen3-30b-a3b-instruct-2507,0.95,qwen3-30b-a3b-instruct-2507,0.75
166,168,"Nations should prioritize centralized nuclear fission because it provides high-density, weather-independent baseload power that requires minimal land footprint compared to alternative energies.","Nations should prioritize decentralized renewable microgrids because they deploy rapidly, eliminate catastrophic meltdown liabilities, avoid long-term toxic waste management, and democratize grid resilience.",B,gemma-4-31b-it,qwen3-30b-a3b-instruct-2507,yes,qwen3-30b-a3b-instruct-2507,0.85,qwen3-30b-a3b-instruct-2507,0.95,gemma-4-31b-it,0.70
167,165,"Nations should prioritize centralized nuclear fission because it provides high-density, weather-independent baseload power that requires minimal land footprint compared to alternative energies.","Nations should prioritize decentralized renewable microgrids because they deploy rapidly, eliminate catastrophic meltdown liabilities, avoid long-term toxic waste management, and democratize grid resilience.",A,gemma-4-31b-it,qwen3-30b-a3b-instruct-2507,yes,gemma-4-31b-it,0.85,gemma-4-31b-it,0.95,gemma-4-31b-it,0.75
167,165,"Nations should prioritize centralized nuclear fission because it provides high-density, weather-independent baseload power that requires minimal land footprint compared to alternative energies.","Nations should prioritize decentralized renewable microgrids because they deploy rapidly, eliminate catastrophic meltdown liabilities, avoid long-term toxic waste management, and democratize grid resilience.",B,qwen3-30b-a3b-instruct-2507,gemma-4-31b-it,no,qwen3-30b-a3b-instruct-2507,0.85,qwen3-30b-a3b-instruct-2507,0.95,gemma-4-31b-it,0.60
168,166,"Nations should prioritize centralized nuclear fission because it provides high-density, weather-independent baseload power that requires minimal land footprint compared to alternative energies.","Nations should prioritize decentralized renewable microgrids because they deploy rapidly, eliminate catastrophic meltdown liabilities, avoid long-term toxic waste management, and democratize grid resilience.",A,gemma-4-31b-it,qwen3-30b-a3b-instruct-2507,no,gemma-4-31b-it,1.00,gemma-4-31b-it,0.95,gemma-4-31b-it,0.75
168,166,"Nations should prioritize centralized nuclear fission because it provides high-density, weather-independent baseload power that requires minimal land footprint compared to alternative energies.","Nations should prioritize decentralized renewable microgrids because they deploy rapidly, eliminate catastrophic meltdown liabilities, avoid long-term toxic waste management, and democratize grid resilience.",B,qwen3-30b-a3b-instruct-2507,gemma-4-31b-it,yes,qwen3-30b-a3b-instruct-2507,1.00,qwen3-30b-a3b-instruct-2507,0.95,qwen3-30b-a3b-instruct-2507,0.75
169,171,"Funding should prioritize deep-sea exploration because the oceans yield immediate biomedical discoveries, contain critical mineral resources, and are vital to mitigating Earth's current climate crisis.","Funding should prioritize space exploration because it provides long-term existential insurance for humanity, accesses limitless off-world resources, and drives foundational breakthroughs in physics and engineering.",A,apertus-70b-instruct-2509,meta-llama-3.1-8b-instruct,yes,apertus-70b-instruct-2509,1.00,apertus-70b-instruct-2509,0.95,apertus-70b-instruct-2509,0.75
169,171,"Funding should prioritize deep-sea exploration because the oceans yield immediate biomedical discoveries, contain critical mineral resources, and are vital to mitigating Earth's current climate crisis.","Funding should prioritize space exploration because it provides long-term existential insurance for humanity, accesses limitless off-world resources, and drives foundational breakthroughs in physics and engineering.",B,meta-llama-3.1-8b-instruct,apertus-70b-instruct-2509,no,apertus-70b-instruct-2509,1.00,apertus-70b-instruct-2509,0.95,apertus-70b-instruct-2509,0.60
170,172,"Funding should prioritize deep-sea exploration because the oceans yield immediate biomedical discoveries, contain critical mineral resources, and are vital to mitigating Earth's current climate crisis.","Funding should prioritize space exploration because it provides long-term existential insurance for humanity, accesses limitless off-world resources, and drives foundational breakthroughs in physics and engineering.",A,apertus-70b-instruct-2509,meta-llama-3.1-8b-instruct,no,apertus-70b-instruct-2509,1.00,apertus-70b-instruct-2509,0.95,apertus-70b-instruct-2509,0.85
170,172,"Funding should prioritize deep-sea exploration because the oceans yield immediate biomedical discoveries, contain critical mineral resources, and are vital to mitigating Earth's current climate crisis.","Funding should prioritize space exploration because it provides long-term existential insurance for humanity, accesses limitless off-world resources, and drives foundational breakthroughs in physics and engineering.",B,meta-llama-3.1-8b-instruct,apertus-70b-instruct-2509,yes,apertus-70b-instruct-2509,1.00,apertus-70b-instruct-2509,0.95,apertus-70b-instruct-2509,0.70
171,169,"Funding should prioritize deep-sea exploration because the oceans yield immediate biomedical discoveries, contain critical mineral resources, and are vital to mitigating Earth's current climate crisis.","Funding should prioritize space exploration because it provides long-term existential insurance for humanity, accesses limitless off-world resources, and drives foundational breakthroughs in physics and engineering.",A,meta-llama-3.1-8b-instruct,apertus-70b-instruct-2509,yes,apertus-70b-instruct-2509,0.85,apertus-70b-instruct-2509,0.95,apertus-70b-instruct-2509,0.70
